Event_ID,Event Year,Event Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Event Type,Demand Loss (MW),Number of Customers Affected,Alert Criteria
1262,2022-01-01,September,2022-09-06 00:00:00,06:00:00,2022-09-06 00:00:00.000000000,06:22:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1263,2022-01-01,September,2022-09-06 00:00:00,10:34:00,2022-09-06 00:00:00.000000000,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1264,2022-01-01,September,2022-09-06 00:00:00,16:00:00,2022-09-06 00:00:00.000000000,21:00:00,California: Shasta County;,WECC,Severe Weather,272,44000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1265,2022-01-01,September,2022-09-06 00:00:00,19:20:00,2022-09-06 00:00:00.000000000,21:01:00,Idaho: Oregon:,WECC,System Operations,Unknown,,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1266,2022-01-01,September,2022-09-06 00:00:00,17:00:00,2022-09-06 00:00:00.000000000,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8800,1300000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1267,2022-01-01,September,2022-09-07 00:00:00,13:45:00,2022-09-07 00:00:00.000000000,19:00:00,Florida: Alachua County;,SERC,Cyber Event,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1268,2022-01-01,September,2022-09-07 00:00:00,11:31:00,2022-09-07 00:00:00.000000000,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1269,2022-01-01,September,2022-09-07 00:00:00,13:00:00,,,California: Imperial County;,WECC,Vandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1270,2022-01-01,September,2022-09-07 00:00:00,17:00:00,2022-09-07 00:00:00.000000000,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8600,1300000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1271,2022-01-01,September,2022-09-07 00:00:00,16:00:00,2022-09-07 00:00:00.000000000,21:00:00,California: Shasta County;,WECC,Severe Weather,257,44000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1272,2022-01-01,September,2022-09-08 00:00:00,10:52:00,2022-09-09 00:00:00.000000000,21:00:00,California: Sacramento County;,WECC,System Operations,Unknown,0,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1273,2022-01-01,September,2022-09-08 00:00:00,11:54:00,2022-09-08 00:00:00.000000000,21:00:00,California: Shasta County;,WECC,Severe Weather,258,44000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1274,2022-01-01,September,2022-09-08 00:00:00,17:00:00,2022-09-08 00:00:00.000000000,20:00:00,"Nevada: Clark County, Washoe County;",WECC,System Operations,8250,1300000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1275,2022-01-01,September,2022-09-09 00:00:00,16:00:00,2022-09-09 00:00:00.000000000,21:00:00,California: Shasta County;,WECC,Severe Weather,257,44000,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1276,2022-01-01,September,2022-09-10 00:00:00,22:30:00,2022-09-10 00:00:00.000000000,22:31:00,Indiana: Spencer County;,RF,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1277,2022-01-01,September,2022-09-11 00:00:00,18:19:00,2022-09-11 00:00:00.000000000,22:28:00,Texas: Fayette County;,TRE,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1278,2022-01-01,September,2022-09-13 00:00:00,19:55:00,2022-09-13 00:00:00.000000000,20:01:00,Texas: El Paso County;,TRE,Severe Weather,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1279,2022-01-01,September,2022-09-15 00:00:00,19:52:00,2022-09-15 00:00:00.000000000,21:31:00,Texas: Fayette County;,TRE,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1280,2022-01-01,September,2022-09-16 00:00:00,18:30:00,2022-09-16 00:00:00.000000000,23:15:00,Oregon: Multnomah County; Washington: Clark County;,WECC,Transmission Interruption,0,0,Complete loss of Interpersonal Communication and Alternative Interpersonal Communication capability affecting its staffed Bulk Electric System control center for 30 continuous minutes or more
1281,2022-01-01,September,2022-09-16 00:00:00,18:00:00,2022-09-16 00:00:00.000000000,18:01:00,Utah:,WECC,Suspicious Activity,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1282,2022-01-01,September,2022-09-21 00:00:00,16:19:00,2022-09-21 00:00:00.000000000,18:01:00,Texas: Louisiana: Arkansas: Jefferson County; Mississippi:,TRE/SERC,Vandalism,Unknown,1521,Damage or destruction of its Facility that results from actual or suspected intentional human action
1283,2022-01-01,September,2022-09-22 00:00:00,03:58:00,2022-09-22 00:00:00.000000000,04:00:00,"Florida: Pinellas County, Pasco County, Orange County, Lake County;",SERC,Vandalism,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1284,2022-01-01,September,2022-09-22 00:00:00,10:02:00,2022-09-22 00:00:00.000000000,11:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1285,2022-01-01,September,2022-09-23 00:00:00,10:10:00,2022-09-23 00:00:00.000000000,11:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1286,2022-01-01,September,2022-09-27 00:00:00,08:42:00,2022-09-27 00:00:00.000000000,10:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1287,2022-01-01,September,2022-09-28 00:00:00,15:00:00,2022-10-03 00:00:00.000000000,15:53:00,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",SERC,Severe Weather,Unknown,676000,Loss of electric service to more than 50000 customers for 1 hour or more
1288,2022-01-01,September,2022-09-28 00:00:00,18:00:00,2022-09-30 00:00:00.000000000,15:20:00,Florida:,SERC,Severe Weather,1000,116937,Loss of electric service to more than 50000 customers for 1 hour or more
1289,2022-01-01,September,2022-09-28 00:00:00,15:00:00,,,"Florida: Hillsborough County, Polk County, Pasco County, Pinellas County;",SERC,Severe Weather,750,291361,Loss of electric service to more than 50000 customers for 1 hour or more
1290,2022-01-01,September,2022-09-29 00:00:00,04:00:00,2022-10-03 00:00:00.000000000,00:00:00,"Florida: Orange County, Osceola County;",SERC,Severe Weather,0,0,Loss of electric service to more than 50000 customers for 1 hour or more
1291,2022-01-01,September,2022-09-29 00:00:00,03:27:00,,,Florida: Polk County;,SERC,Severe Weather,150,15797,Loss of electric service to more than 50000 customers for 1 hour or more
1292,2022-01-01,September,2022-09-30 00:00:00,18:30:00,2022-10-01 00:00:00.000000000,18:36:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,154100,Loss of electric service to more than 50000 customers for 1 hour or more
1293,2022-01-01,September,2022-09-30 00:00:00,13:46:00,2022-09-30 00:00:00.000000000,18:09:00,South Carolina:,SERC,Severe Weather,Unknown,108930,Loss of electric service to more than 50000 customers for 1 hour or more
1294,2022-01-01,September,2022-09-30 00:00:00,02:45:00,2022-10-01 00:00:00.000000000,16:15:00,North Carolina:,SERC,Severe Weather,Unknown,48323,Loss of electric service to more than 50000 customers for 1 hour or more
1295,2022-01-01,September,2022-09-30 00:00:00,11:00:00,2022-09-30 00:00:00.000000000,12:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1296,2022-01-01,October,2022-10-03 00:00:00,06:00:00,2022-10-04 00:00:00.000000000,07:00:00,Alabama: Barbour County; Virginia:,SERC,Suspicious activity,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1297,2022-01-01,October,2022-10-03 00:00:00,13:45:00,2022-10-03 00:00:00.000000000,14:30:00,California: Los Angeles County;,WECC,Vandalism,1,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1298,2022-01-01,October,2022-10-08 00:00:00,16:23:00,2022-10-08 00:00:00.000000000,16:50:00,New York: Queens County;,NPCC,Suspicious activity,100,0,Physical threat to its Bulk Electric System control center excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the control center Or suspicious device or activity at its Bulk Electric System control center
1299,2022-01-01,October,2022-10-10 00:00:00,15:50:00,2022-10-10 00:00:00.000000000,16:05:00,Texas: Louisiana: Arkansas: Pope County; Mississippi:,TRE/SERC,Vandalism,Unknown,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1300,2022-01-01,October,2022-10-13 00:00:00,10:00:00,2022-10-13 00:00:00.000000000,11:00:00,California: Los Angeles County;,WECC,Vandalism,1,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1301,2022-01-01,October,2022-10-14 00:00:00,13:15:00,2022-10-14 00:00:00.000000000,17:45:00,Connecticut: Massachusetts: Maine: Rhode Island: New Hampshire: Vermont:,NPCC,Sever Weather,Unknown,76388,Loss of electric service to more than 50000 customers for 1 hour or more
1302,2022-01-01,October,2022-10-14 00:00:00,13:30:00,,,Texas: Bee County;,RE ,Cyber Event,0,0,Reportable Cyber Security Incident
1303,2022-01-01,October,2022-10-15 00:00:00,09:52:00,2022-10-15 00:00:00.000000000,10:23:00,Arizona: Maricopa County;,WECC,System Operations,0,0,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more
1304,2022-01-01,October,2022-10-15 00:00:00,20:04:00,2022-10-18 00:00:00.000000000,16:03:00,Louisiana: Lafourche Parish;,SERC,System Operations,69,16225,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1305,2022-01-01,October,2022-10-18 00:00:00,15:12:00,,,Texas: Louisiana: Arkansas: Pope County; Mississippi:,TRE/SERC,Vandalism,Unknown,,Damage or destruction of its Facility that results from actual or suspected intentional human action
1306,2022-01-01,October,2022-10-21 00:00:00,11:15:00,2022-10-21 00:00:00.000000000,11:18:00,California: Trinity County;,WECC,Suspicious activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1307,2022-01-01,October,2022-10-24 00:00:00,00:00:00,2022-10-28 00:00:00.000000000,00:00:00,Massachusetts: Essex County[13];,NPCC,Cyber Event,0,0,Reportable Cyber Security Incident
1308,2022-01-01,October,2022-10-24 00:00:00,16:29:00,2022-10-24 00:00:00.000000000,18:05:00,Texas: New Mexico: Chaves County;,TRE/WECC,System Operations,34,7551,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1309,2022-01-01,October,2022-10-25 00:00:00,01:45:00,2022-10-25 00:00:00.000000000,13:50:00,Texas: Harris County;,TRE,System Operations,Unknown,109865,Loss of electric service to more than 50000 customers for 1 hour or more
1310,2022-01-01,October,2022-10-26 00:00:00,19:32:00,2022-10-26 00:00:00.000000000,20:38:00,Texas:,TRE,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1311,2022-01-01,October,2022-10-27 00:00:00,00:01:00,2022-10-27 00:00:00.000000000,13:00:00,Arkansas:,SERC,Vandalism,Unknown,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1312,2022-01-01,October,2022-10-28 00:00:00,14:16:00,2022-10-28 00:00:00.000000000,15:00:00,California: Los Angeles County;,WECC,Vandalism,2,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1313,2022-01-01,October,2022-10-31 00:00:00,21:14:00,2022-10-31 00:00:00.000000000,22:14:00,Louisiana:,SERC,Suspicious activity,Unknown,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1314,2022-01-01,November,2022-11-02 00:00:00,15:11:00,2022-11-02 00:00:00.000000000,15:25:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1315,2022-01-01,November,2022-11-03 00:00:00,12:07:00,2022-11-03 00:00:00.000000000,14:24:00,Washington: Douglas County;,WECC,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1316,2022-01-01,November,2022-11-04 00:00:00,20:05:00,2022-11-07 00:00:00.000000000,09:00:00,"Washington: Island County, King County, Kittitas County, Thurston County, Kitsap County, Pierce County, Skagit County, Whatcom County;",WECC,Severe Weather,Unknown,214000,Loss of electric service to more than 50000 customers for 1 hour or more
1317,2022-01-01,November,2022-11-05 00:00:00,13:00:00,2022-11-08 00:00:00.000000000,07:00:00,"Michigan: Kalamazoo County, Kent County, Calhoun County, Genesee County, Ottawa County, Muskegon County, Eaton County, Saginaw County, Van Buren County, Hillsdale County, Shiawassee County, Jackson County, Lenawee County, Branch County, Montcalm County, Monroe County, Manistee County, Roscommon County, Clinton County, Ingham County, Gladwin County, Arenac County, Ogemaw County, Iosco County, Alcona County;",RF,Severe Weather,Unknown,158450,Loss of electric service to more than 50000 customers for 1 hour or more
1318,2022-01-01,November,2022-11-05 00:00:00,19:57:00,,,"Michigan: Oakland County, Wayne County, Monroe County, Lapeer County, St. Clair County, Washtenaw County, Macomb County, Tuscola County, Sanilac County, Huron County;",RF,Severe Weather,Unknown,53000,Loss of electric service to more than 50000 customers for 1 hour or more
1319,2022-01-01,November,2022-11-05 00:00:00,19:00:00,,,Wisconsin:,MRO/RF,Severe Weather,Unknown,50000,Loss of electric service to more than 50000 customers for 1 hour or more
1320,2022-01-01,November,2022-11-08 00:00:00,15:48:00,2022-11-08 00:00:00.000000000,16:21:00,Texas: Hockley County;,TRE,Transmission Interruption,0,0,Unexpected Transmission loss within its area contrary to design of three or more Bulk Electric System Facilities caused by a common disturbance excluding successful automatic reclosing
1321,2022-01-01,November,2022-11-10 00:00:00,11:07:00,2022-11-10 00:00:00.000000000,12:00:00,Arkansas: Pulaski County;,SERC,Generation Inadequacy,0,0,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more
1322,2022-01-01,November,2022-11-10 00:00:00,06:00:00,2022-11-11 00:00:00.000000000,08:47:00,"Florida: Alachua County, Bay County, Citrus County, Columbia County, Dixie County, Franklin County, Gilchrist County, Gulf County, Hamilton County, Hardee County, Hernando County, Highlands County, Jefferson County, Lafayette County, Lake County, Levy County, Madison County, Marion County, Orange County, Osceola County, Pasco County, Pinellas County, Polk County, Seminole County, Sumter County, Suwannee County, Taylor County, Volusia County, Wakulla County;",SERC,Severe Weather,Unknown,160000,Loss of electric service to more than 50000 customers for 1 hour or more
1323,2022-01-01,November,2022-11-11 00:00:00,01:00:00,2022-11-11 00:00:00.000000000,05:00:00,California: San Bernardino County;,WECC,Vandalism,Unknown,,Damage or destruction of its Facility that results from actual or suspected intentional human action
1324,2022-01-01,November,2022-11-11 00:00:00,01:41:00,2022-11-14 00:00:00.000000000,14:00:00,Ohio: Knox County;,RF,Actual Physical AttackVandalism,7,1775,Damage or destruction of its Facility that results from actual or suspected intentional human action
1325,2022-01-01,November,2022-11-15 00:00:00,10:17:00,2022-11-15 00:00:00.000000000,11:06:00,Massachusetts: Hampden County[13];,NPCC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1326,2022-01-01,November,2022-11-15 00:00:00,01:00:00,2022-11-15 00:00:00.000000000,06:00:00,Oregon: Josephine County; Washington: Idaho: Utah: Wyoming:,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1327,2022-01-01,November,2022-11-18 00:00:00,04:30:00,2022-11-18 00:00:00.000000000,04:59:00,Washington: Cowlitz County;,WECC,Actual Physical AttackVandalism,3,1454,Damage or destruction of its Facility that results from actual or suspected intentional human action
1328,2022-01-01,November,2022-11-22 00:00:00,10:01:00,2022-11-22 00:00:00.000000000,10:43:00,Maine: Penobscot County;,NPCC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1329,2022-01-01,November,2022-11-23 00:00:00,07:03:00,2022-11-23 00:00:00.000000000,08:57:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1330,2022-01-01,November,2022-11-23 00:00:00,10:15:00,2022-11-23 00:00:00.000000000,14:09:00,Washington: Pierce County;,WECC,Actual Physical AttackVandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1331,2022-01-01,November,2022-11-23 00:00:00,12:46:00,2022-11-23 00:00:00.000000000,13:19:00,Michigan:,RF,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1332,2022-01-01,November,2022-11-23 00:00:00,09:30:00,,,Maryland: Delaware: New Jersey: Pennsylvania: Illinois: District of Columbia:,RF,Cyber Event,Unknown,,Cyber event that could potentially impact electric power system adequacy or reliability
1333,2022-01-01,November,2022-11-24 00:00:00,01:40:00,2022-11-24 00:00:00.000000000,01:45:00,Oregon: Clackamas County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1334,2022-01-01,November,2022-11-25 00:00:00,05:00:00,2022-11-25 00:00:00.000000000,08:00:00,California: Riverside County;,WECC,Actual Physical AttackVandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1335,2022-01-01,November,2022-11-27 00:00:00,17:28:00,2022-11-27 00:00:00.000000000,23:58:00,Maryland: Montgomery County;,RF,Transmission Interruption,190,87500,Loss of electric service to more than 50000 customers for 1 hour or more
1336,2022-01-01,November,2022-11-28 00:00:00,01:08:00,2022-11-28 00:00:00.000000000,02:24:00,Oregon: Clackamas County;,WECC,Actual Physical AttackVandalism,Unknown,6337,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1337,2022-01-01,November,2022-11-30 00:00:00,18:45:00,2022-12-02 00:00:00.000000000,04:00:00,Maine: Massachusetts: Connecticut: Rhode Island: Vermont: New Hampshire:,NPCC,Severe Weather,113,113000,Loss of electric service to more than 50000 customers for 1 hour or more
1338,2022-01-01,November,2022-11-30 00:00:00,02:37:00,2022-11-30 00:00:00.000000000,06:10:00,New York: Broome County;,NPCC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1339,2022-01-01,November,2022-11-30 00:00:00,03:35:00,2022-11-30 00:00:00.000000000,09:10:00,Alabama: Mississippi: Georgia:,SERC,Severe Weather,386,54110,Loss of electric service to more than 50000 customers for 1 hour or more
1340,2022-01-01,December,2022-12-03 00:00:00,19:51:00,,,North Carolina: Moore County;,SERC,Vandalism,99,45000,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1341,2022-01-01,December,2022-12-05 00:00:00,18:20:00,2022-12-05 00:00:00.000000000,18:55:00,Pennsylvania: York County;,RF,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1342,2022-01-01,December,2022-12-05 00:00:00,09:00:00,2022-12-05 00:00:00.000000000,13:00:00,New York: Orange County;,NPCC,Vandalism,0,0,Physical attack that could potentially impact electric power system adequacy or reliability or vandalism which targets components of any security systems
1343,2022-01-01,December,2022-12-06 00:00:00,09:25:00,,,California: Sacramento County;,WECC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1344,2022-01-01,December,2022-12-06 00:00:00,08:26:00,2022-12-06 00:00:00.000000000,08:30:00,Kentucky: Jefferson County;,SERC,Vandalism,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1345,2022-01-01,December,2022-12-06 00:00:00,00:00:00,2022-12-06 00:00:00.000000000,00:01:00,Georgia: Heard County;,SERC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1346,2022-01-01,December,2022-12-06 00:00:00,00:00:00,2022-12-06 00:00:00.000000000,00:01:00,Georgia: Bartow County;,SERC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1347,2022-01-01,December,2022-12-06 00:00:00,12:45:00,,,Ohio:,RF,Suspicious Activity,2600,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1348,2022-01-01,December,2022-12-06 00:00:00,08:15:00,2022-12-06 00:00:00.000000000,12:15:00,Pennsylvania:,RF,Suspicious Activity,1883,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1349,2022-01-01,December,2022-12-07 00:00:00,13:35:00,2022-12-07 00:00:00.000000000,13:40:00,Illinois: Cook County;,SERC/RF,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1350,2022-01-01,December,2022-12-07 00:00:00,16:42:00,2022-12-07 00:00:00.000000000,21:00:00,North Carolina: South Carolina:,SERC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1351,2022-01-01,December,2022-12-08 00:00:00,12:36:00,,,Indiana: Vigo County;,RF,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1352,2022-01-01,December,2022-12-10 00:00:00,01:14:00,2022-12-10 00:00:00.000000000,02:02:00,Massachusetts: Suffolk County[13];,NPCC,Transmission Interruption,0,0,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more
1353,2022-01-01,December,2022-12-10 00:00:00,11:00:00,2022-12-12 00:00:00.000000000,06:00:00,"Missouri: Greene County, Dunklin County;",SERC,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1354,2022-01-01,December,2022-12-13 00:00:00,23:59:00,2022-12-14 00:00:00.000000000,03:39:00,Washington: Spokane County;,WECC,Vandalism,10,583,Damage or destruction of its Facility that results from actual or suspected intentional human action
1355,2022-01-01,December,2022-12-14 00:00:00,10:42:00,2022-12-14 00:00:00.000000000,12:05:00,Florida: Hillsborough County;,SERC,System Operations,0,0,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more
1356,2022-01-01,December,2022-12-14 00:00:00,11:23:00,,,Indiana:,RF,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1357,2022-01-01,December,2022-12-14 00:00:00,12:52:00,,,Montana: Richland County;,WECC,Suspicious Activity,Unknown,,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1358,2022-01-01,December,2022-12-15 00:00:00,05:30:00,2022-12-15 00:00:00.000000000,05:31:00,Utah: Salt Lake County;,WECC,Vandalism,0,0,Damage or destruction of its Facility that results from actual or suspected intentional human action
1359,2022-01-01,December,2022-12-16 00:00:00,23:30:00,2022-12-18 00:00:00.000000000,23:21:00,Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,36600,Loss of electric service to more than 50000 customers for 1 hour or more
1360,2022-01-01,December,2022-12-17 00:00:00,19:45:00,2022-12-17 00:00:00.000000000,19:46:00,Texas: Kaufman County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1361,2022-01-01,December,2022-12-22 00:00:00,09:04:00,2022-12-25 00:00:00.000000000,00:00:00,Tennessee: Alabama: Mississippi: Kentucky:,SERC,Transmission Interruption,3200,,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy
1362,2022-01-01,December,2022-12-22 00:00:00,21:04:00,2022-12-22 00:00:00.000000000,21:42:00,Texas: Montgomery County;,TRE,System Operations,0,0,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more
1363,2022-01-01,December,2022-12-23 00:00:00,06:04:00,2022-12-23 00:00:00.000000000,06:40:00,Texas: Cameron County;,TRE,Suspicious Activity,0,0,Physical threat to its Facility excluding weather or natural disaster related threats which has the potential to degrade the normal operation of the Facility Or suspicious device or activity at its Facility
1364,2022-01-01,December,2022-12-23 00:00:00,14:30:00,,,New York:,NPCC,Severe Weather,Unknown,57000,Loss of electric service to more than 50000 customers for 1 hour or more
1365,2022-01-01,December,2022-12-23 00:00:00,05:20:00,,,Connecticut: Rhode Island: Massachusetts: Vermont: New Hampshire: Maine:,NPCC,Severe Weather,Unknown,500000,Loss of electric service to more than 50000 customers for 1 hour or more
1366,2022-01-01,December,2022-12-23 00:00:00,09:45:00,2022-12-23 00:00:00.000000000,17:00:00,North Carolina:,SERC,Severe Weather,Unknown,66519,Loss of electric service to more than 50000 customers for 1 hour or more
1367,2022-01-01,December,2022-12-23 00:00:00,07:30:00,2022-12-23 00:00:00.000000000,22:13:00,North Carolina: South Carolina:,SERC,Severe Weather,Unknown,108900,Loss of electric service to more than 50000 customers for 1 hour or more
1368,2022-01-01,December,2022-12-23 00:00:00,08:31:00,,,Tennessee: Shelby County;,SERC,Severe Weather,Unknown,,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy
1369,2022-01-01,December,2022-12-23 00:00:00,03:03:00,2022-12-23 00:00:00.000000000,12:30:00,Alabama: Georgia: Mississippi:,SERC,Severe Weather,236,33010,Loss of electric service to more than 50000 customers for 1 hour or more
1370,2022-01-01,December,2022-12-23 00:00:00,07:19:00,2022-12-23 00:00:00.000000000,07:41:00,Missouri: Jasper County;,SERC,Severe Weather,0,0,Public appeal to reduce the use of electricity for purposes of maintaining the continuity of the Bulk Electric System
1371,2022-01-01,December,2022-12-24 00:00:00,06:15:00,2022-12-25 00:00:00.000000000,09:00:00,South Carolina:,SERC,Severe Weather,4615,17600,Systemwide voltage reductions of 3 percent or more
1372,2022-01-01,December,2022-12-24 00:00:00,06:35:00,2022-12-24 00:00:00.000000000,16:10:00,North Carolina:,SERC,System Operations,960,130000,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy
1373,2022-01-01,December,2022-12-24 00:00:00,04:45:00,2022-12-24 00:00:00.000000000,15:45:00,North Carolina: South Carolina:,SERC,Severe Weather,1000,295000,Firm load shedding of 100 Megawatts or more implemented under emergency operational policy
